SourceId,SourceName,TargetId,TargetName,Weight
149,Carrillos,183,Santa Bárbara,3
149,Carrillos,185,Pittier,1
149,Carrillos,186,La Victoria,5
149,Carrillos,191,Jesús María,4
149,Carrillos,193,Tarbaca,5
149,Carrillos,194,Salitral,8
149,Carrillos,196,San Rafael Oeste,12
149,Carrillos,197,Santa Elena,15
149,Carrillos,199,Venado,11
149,Carrillos,200,Rivas,1
149,Carrillos,203,Concepción Este,8
149,Carrillos,205,Batán,12
149,Carrillos,206,San Francisco Arriba,2
149,Carrillos,208,Aguas Zarcas,4
149,Carrillos,211,Laurel,11
149,Carrillos,212,Florencia,3
149,Carrillos,213,Dulce Nombre Este,13
149,Carrillos,215,Siquirres,14
149,Carrillos,216,Tuis,3
149,Carrillos,221,Concepción Arriba,7
149,Carrillos,222,Guadalupe Oeste,4
149,Carrillos,223,Sabanillal,2
149,Carrillos,225,Santiago Oeste,4
149,Carrillos,228,San Rafael Sur,13
149,Carrillos,229,Piedades Norte,2
149,Carrillos,231,Zaragoza,10
149,Carrillos,235,Monte Verde,5
149,Carrillos,242,Tacares,3
150,Palmar,2,Golfito,12
150,Palmar,4,Tambor,14
150,Palmar,7,San Rafael Parrita,6
150,Palmar,8,San Miguel Viejo,9
150,Palmar,9,San Juan Arriba,4
150,Palmar,10,Cañas Dulces,13
150,Palmar,13,Monte Romo,11
150,Palmar,14,Río Blanco,7
150,Palmar,16,Acapulco,13
150,Palmar,23,Sarapiquí,5
150,Palmar,32,Granadilla,12
150,Palmar,35,Piedras Negras,6
150,Palmar,38,Chomes,10
150,Palmar,40,San José Norte,8
150,Palmar,42,Veintisiete de Abril,15
150,Palmar,49,Sabalito,12
150,Palmar,54,Germania,14
150,Palmar,56,Manzanillo,6
150,Palmar,60,Río Azul,13
150,Palmar,62,Bebedero,1
150,Palmar,69,San Marcos,8
150,Palmar,72,Las Horquetas,8
150,Palmar,73,Santiago,6
150,Palmar,74,La Suiza,1
150,Palmar,76,Cutris,14
150,Palmar,77,Tres Equis,9
150,Palmar,79,Reventazón,6
150,Palmar,86,Tempate,15
150,Palmar,91,El Ángel,7
150,Palmar,93,Bolívar,3
150,Palmar,99,Laguna,11
150,Palmar,100,San Pablo Arriba,15
150,Palmar,102,Pará,3
150,Palmar,105,Dulce Nombre Oeste,1
150,Palmar,106,Santa Cruz,1
150,Palmar,110,Mata Redonda,11
150,Palmar,113,Telire,2
150,Palmar,117,Desamparados Sur,4
150,Palmar,119,Heredia,11
150,Palmar,121,Picagres,5
150,Palmar,124,Varablanca,13
150,Palmar,126,Chira,1
150,Palmar,127,Tucurrique,14
150,Palmar,129,Tures,7
150,Palmar,130,El Roble,6
150,Palmar,131,Ulloa,3
150,Palmar,133,San Gabriel,15
150,Palmar,139,Paquera,7
150,Palmar,141,Candelarita,12
150,Palmar,142,San Roque,10
150,Palmar,144,Caldera,5
150,Palmar,149,Carrillos,13
150,Palmar,157,San Rafael Nuevo,4
150,Palmar,158,Liberia,5
150,Palmar,163,Buenos Aires,2
150,Palmar,164,Turrialba,3
150,Palmar,167,La Buenavista,5
150,Palmar,174,San Juan Norte,4
150,Palmar,177,San Francisco de Dos Ríos,1
150,Palmar,184,Zapote Norte,9
150,Palmar,188,Sierpe,2
150,Palmar,192,Limoncito,14
150,Palmar,195,Santa Cruz Sur,7
150,Palmar,198,Santo Tomás,10
150,Palmar,200,Rivas,7
150,Palmar,202,San Juan Grande,5
150,Palmar,204,San Rafael Norte,13
150,Palmar,219,La Cuesta,6
150,Palmar,220,Corralillo,11
150,Palmar,228,San Rafael Sur,4
150,Palmar,233,Sarchí Norte,11
150,Palmar,234,San Rafael Arriba,14
150,Palmar,240,Monterrey Arriba,14
150,Palmar,241,San José Abajo,6
151,Yolillal,4,Tambor,1
151,Yolillal,5,Patio de Agua,7
151,Yolillal,6,San Rafael Piedades,15
151,Yolillal,7,San Rafael Parrita,9
151,Yolillal,8,San Miguel Viejo,1
151,Yolillal,9,San Juan Arriba,3
151,Yolillal,13,Monte Romo,3
151,Yolillal,15,Grifo Alto,11
151,Yolillal,16,Acapulco,4
151,Yolillal,19,Tobosi,2
151,Yolillal,22,Duacarí,8
151,Yolillal,23,Sarapiquí,12
151,Yolillal,24,Bolsón,11
151,Yolillal,25,Pavas,10
151,Yolillal,26,Rancho Redondo,15
151,Yolillal,28,Quebrada Honda,15
151,Yolillal,34,Catedral,15
151,Yolillal,40,San José Norte,11
151,Yolillal,41,Santa Rosa Abajo,3
151,Yolillal,45,San Rafael Viejo,14
151,Yolillal,49,Sabalito,15
151,Yolillal,55,Llanuras del Gaspar,1
151,Yolillal,59,Santiago Nuevo,6
151,Yolillal,60,Río Azul,10
151,Yolillal,62,Bebedero,13
151,Yolillal,70,Lagunillas,14
151,Yolillal,83,Guácimo,7
151,Yolillal,85,Volcán,13
151,Yolillal,86,Tempate,8
151,Yolillal,90,Cabeceras,13
151,Yolillal,91,El Ángel,10
151,Yolillal,94,La Trinidad,3
151,Yolillal,96,Río Cuarto,3
151,Yolillal,98,San Isidro Abajo,9
151,Yolillal,102,Pará,10
151,Yolillal,103,Mercedes Abajo,8
151,Yolillal,105,Dulce Nombre Oeste,1
151,Yolillal,110,Mata Redonda,12
151,Yolillal,119,Heredia,9
151,Yolillal,120,Pilas,8
151,Yolillal,122,Frailes,12
151,Yolillal,123,Barranca,7
151,Yolillal,124,Varablanca,8
151,Yolillal,128,San Pablo Este,12
151,Yolillal,131,Ulloa,5
151,Yolillal,134,Santo Domingo,6
151,Yolillal,137,El Cairo,8
151,Yolillal,138,Porvenir,5
151,Yolillal,142,San Roque,5
151,Yolillal,143,Monterrey Abajo,7
151,Yolillal,145,Esquipulas,14
151,Yolillal,146,Mayorga,7
151,Yolillal,149,Carrillos,4
151,Yolillal,152,Matama,9
151,Yolillal,155,Santa Isabel,2
151,Yolillal,156,Pejibayes,8
151,Yolillal,161,Quesada,13
151,Yolillal,162,Legua,14
151,Yolillal,166,San Nicolás,9
151,Yolillal,168,La Asunción,10
151,Yolillal,170,Guadalupe Este,12
151,Yolillal,173,Birrisito,7
151,Yolillal,174,San Juan Norte,10
151,Yolillal,176,Zapote,2
151,Yolillal,177,San Francisco de Dos Ríos,14
151,Yolillal,178,Escazú,1
151,Yolillal,179,Aserrí,12
151,Yolillal,181,Sabana Redonda,11
151,Yolillal,185,Pittier,1
151,Yolillal,186,La Victoria,11
151,Yolillal,189,San Sebastián,12
151,Yolillal,192,Limoncito,10
151,Yolillal,194,Salitral,15
151,Yolillal,195,Santa Cruz Sur,9
151,Yolillal,197,Santa Elena,4
151,Yolillal,200,Rivas,1
151,Yolillal,206,San Francisco Arriba,11
151,Yolillal,208,Aguas Zarcas,5
151,Yolillal,209,Puerto Jiménez,11
151,Yolillal,210,Aguabuena,6
151,Yolillal,212,Florencia,9
151,Yolillal,214,Brisas,1
151,Yolillal,215,Siquirres,14
151,Yolillal,219,La Cuesta,10
151,Yolillal,222,Guadalupe Oeste,14
151,Yolillal,223,Sabanillal,2
151,Yolillal,225,Santiago Oeste,5
151,Yolillal,230,San Vicente,7
151,Yolillal,234,San Rafael Arriba,9
151,Yolillal,235,Monte Verde,7
151,Yolillal,240,Monterrey Arriba,1
151,Yolillal,241,San José Abajo,12
151,Yolillal,242,Tacares,8
152,Matama,5,Patio de Agua,6
152,Matama,6,San Rafael Piedades,2
152,Matama,9,San Juan Arriba,10
152,Matama,17,Hacienda Vieja,10
152,Matama,19,Tobosi,4
152,Matama,23,Sarapiquí,15
152,Matama,25,Pavas,14
152,Matama,26,Rancho Redondo,9
152,Matama,28,Quebrada Honda,4
152,Matama,33,Santiago Poás,13
152,Matama,34,Catedral,13
152,Matama,36,Santa Rosa Viejo,1
152,Matama,39,Garita,11
152,Matama,40,San José Norte,3
152,Matama,41,Santa Rosa Abajo,3
152,Matama,43,Florida,13
152,Matama,44,Jesús Piedad,10
152,Matama,46,Daniel Flores,14
152,Matama,47,Palmitos,7
152,Matama,52,Matambú,6
152,Matama,53,San Isidro de El General,13
152,Matama,54,Germania,6
152,Matama,56,Manzanillo,1
152,Matama,57,Aguas Claras,14
152,Matama,59,Santiago Nuevo,3
152,Matama,62,Bebedero,8
152,Matama,69,San Marcos,15
152,Matama,71,La Unión,11
152,Matama,73,Santiago,2
152,Matama,80,Buenavista,15
152,Matama,84,Cirrí Sur,5
152,Matama,99,Laguna,3
152,Matama,102,Pará,6
152,Matama,106,Santa Cruz,7
152,Matama,107,Los Ángeles,5
152,Matama,113,Telire,2
152,Matama,118,Puntarenas,2
152,Matama,119,Heredia,11
152,Matama,122,Frailes,5
152,Matama,123,Barranca,10
152,Matama,126,Chira,1
152,Matama,129,Tures,5
152,Matama,132,Oriental,1
152,Matama,133,San Gabriel,8
152,Matama,134,Santo Domingo,3
152,Matama,137,El Cairo,8
152,Matama,142,San Roque,2
152,Matama,144,Caldera,7
152,Matama,145,Esquipulas,10
152,Matama,146,Mayorga,12
152,Matama,147,Pavón,4
152,Matama,148,Tabarcia,13
152,Matama,149,Carrillos,14
152,Matama,150,Palmar,7
152,Matama,153,Labrador,4
152,Matama,159,Barbacoas,11
152,Matama,160,San José Este,10
152,Matama,165,San Vicente Norte,6
152,Matama,166,San Nicolás,12
152,Matama,167,La Buenavista,10
152,Matama,168,La Asunción,10
152,Matama,175,Uruca,9
152,Matama,177,San Francisco de Dos Ríos,9
152,Matama,181,Sabana Redonda,4
152,Matama,185,Pittier,8
152,Matama,186,La Victoria,10
152,Matama,188,Sierpe,8
152,Matama,189,San Sebastián,14
152,Matama,190,Jesús,8
152,Matama,195,Santa Cruz Sur,1
152,Matama,198,Santo Tomás,4
152,Matama,200,Rivas,14
152,Matama,201,San Isidro Este,1
152,Matama,204,San Rafael Norte,7
152,Matama,208,Aguas Zarcas,2
152,Matama,217,Rita,3
152,Matama,221,Concepción Arriba,9
152,Matama,224,Diriá,6
152,Matama,227,Aguacaliente,13
152,Matama,229,Piedades Norte,2
152,Matama,232,Pocosol,1
152,Matama,233,Sarchí Norte,1
152,Matama,236,La Colonia,14
152,Matama,237,San Francisco Norte,9
152,Matama,241,San José Abajo,2
153,Labrador,2,Golfito,6
153,Labrador,4,Tambor,2
153,Labrador,8,San Miguel Viejo,13
153,Labrador,17,Hacienda Vieja,14
153,Labrador,18,Dos Ríos,8
153,Labrador,19,Tobosi,9
153,Labrador,22,Duacarí,5
153,Labrador,24,Bolsón,14
153,Labrador,26,Rancho Redondo,4
153,Labrador,31,Patarrá,9
153,Labrador,32,Granadilla,14
153,Labrador,46,Daniel Flores,15
153,Labrador,50,San Isidro Labrador,10
153,Labrador,51,Guacimal,7
153,Labrador,52,Matambú,9
153,Labrador,53,San Isidro de El General,11
153,Labrador,61,San Jerónimo Arriba,15
153,Labrador,62,Bebedero,15
153,Labrador,65,Cartagena,9
153,Labrador,67,Puerto Carrillo,8
153,Labrador,71,La Unión,14
153,Labrador,74,La Suiza,10
153,Labrador,76,Cutris,4
153,Labrador,78,Santiago Puriscal,11
153,Labrador,81,Dulce Nombre de Jesús,4
153,Labrador,84,Cirrí Sur,11
153,Labrador,85,Volcán,12
153,Labrador,92,San Pedro Sur,3
153,Labrador,94,La Trinidad,13
153,Labrador,96,Río Cuarto,12
153,Labrador,98,San Isidro Abajo,12
153,Labrador,100,San Pablo Arriba,15
153,Labrador,103,Mercedes Abajo,4
153,Labrador,110,Mata Redonda,15
153,Labrador,111,Santa Rosa Nuevo,14
153,Labrador,113,Telire,6
153,Labrador,114,Colorado,8
153,Labrador,117,Desamparados Sur,8
153,Labrador,120,Pilas,5
153,Labrador,123,Barranca,5
153,Labrador,124,Varablanca,3
153,Labrador,129,Tures,9
153,Labrador,134,Santo Domingo,14
153,Labrador,135,Delicias,14
153,Labrador,137,El Cairo,9
153,Labrador,138,Porvenir,8
153,Labrador,143,Monterrey Abajo,7
153,Labrador,144,Caldera,15
153,Labrador,146,Mayorga,3
153,Labrador,147,Pavón,1
153,Labrador,149,Carrillos,13
153,Labrador,150,Palmar,5
153,Labrador,152,Matama,13
153,Labrador,159,Barbacoas,11
153,Labrador,171,Chires,12
153,Labrador,173,Birrisito,12
153,Labrador,174,San Juan Norte,8
153,Labrador,176,Zapote,7
153,Labrador,180,San Lorenzo,13
153,Labrador,181,Sabana Redonda,4
153,Labrador,182,Paracito,2
153,Labrador,185,Pittier,4
153,Labrador,188,Sierpe,15
153,Labrador,191,Jesús María,9
153,Labrador,192,Limoncito,11
153,Labrador,199,Venado,2
153,Labrador,200,Rivas,7
153,Labrador,202,San Juan Grande,1
153,Labrador,203,Concepción Este,10
153,Labrador,204,San Rafael Norte,4
153,Labrador,205,Batán,6
153,Labrador,206,San Francisco Arriba,10
153,Labrador,207,Cinco Esquinas,4
153,Labrador,210,Aguabuena,14
153,Labrador,221,Concepción Arriba,1
153,Labrador,224,Diriá,13
153,Labrador,228,San Rafael Sur,2
153,Labrador,229,Piedades Norte,11
153,Labrador,233,Sarchí Norte,4
153,Labrador,235,Monte Verde,4
153,Labrador,236,La Colonia,13
153,Labrador,237,San Francisco Norte,12
153,Labrador,241,San José Abajo,14
153,Labrador,242,Tacares,4
154,Cuajiniquil,2,Golfito,8
154,Cuajiniquil,5,Patio de Agua,8
154,Cuajiniquil,14,Río Blanco,7
154,Cuajiniquil,17,Hacienda Vieja,13
154,Cuajiniquil,18,Dos Ríos,4
154,Cuajiniquil,22,Duacarí,9
154,Cuajiniquil,30,Los Guido,9
154,Cuajiniquil,32,Granadilla,6
154,Cuajiniquil,34,Catedral,13
154,Cuajiniquil,35,Piedras Negras,7
154,Cuajiniquil,38,Chomes,12
154,Cuajiniquil,39,Garita,9
154,Cuajiniquil,45,San Rafael Viejo,5
154,Cuajiniquil,49,Sabalito,6
154,Cuajiniquil,50,San Isidro Labrador,12
154,Cuajiniquil,59,Santiago Nuevo,15
154,Cuajiniquil,60,Río Azul,7
154,Cuajiniquil,61,San Jerónimo Arriba,11
154,Cuajiniquil,63,Limón,11
154,Cuajiniquil,65,Cartagena,8
154,Cuajiniquil,66,Chirripó,9
154,Cuajiniquil,70,Lagunillas,15
154,Cuajiniquil,80,Buenavista,9
154,Cuajiniquil,81,Dulce Nombre de Jesús,14
154,Cuajiniquil,82,San Francisco Abajo,4
154,Cuajiniquil,84,Cirrí Sur,8
154,Cuajiniquil,86,Tempate,4
154,Cuajiniquil,88,Peñas Blancas,1
154,Cuajiniquil,89,Los Chiles,6
154,Cuajiniquil,92,San Pedro Sur,9
154,Cuajiniquil,93,Bolívar,10
154,Cuajiniquil,95,Juan Viñas,7
154,Cuajiniquil,96,Río Cuarto,4
154,Cuajiniquil,99,Laguna,14
154,Cuajiniquil,104,San Pedro Antiguo,3
154,Cuajiniquil,106,Santa Cruz,10
154,Cuajiniquil,111,Santa Rosa Nuevo,1
154,Cuajiniquil,114,Colorado,8
154,Cuajiniquil,115,Tirrases,9
154,Cuajiniquil,119,Heredia,8
154,Cuajiniquil,120,Pilas,14
154,Cuajiniquil,123,Barranca,8
154,Cuajiniquil,124,Varablanca,12
154,Cuajiniquil,125,San Felipe,4
154,Cuajiniquil,127,Tucurrique,5
154,Cuajiniquil,129,Tures,10
154,Cuajiniquil,131,Ulloa,3
154,Cuajiniquil,136,Savegre,10
154,Cuajiniquil,137,El Cairo,12
154,Cuajiniquil,138,Porvenir,3
154,Cuajiniquil,140,San Carlos,3
154,Cuajiniquil,143,Monterrey Abajo,1
154,Cuajiniquil,144,Caldera,4
154,Cuajiniquil,145,Esquipulas,9
154,Cuajiniquil,146,Mayorga,7
154,Cuajiniquil,147,Pavón,2
154,Cuajiniquil,148,Tabarcia,3
154,Cuajiniquil,150,Palmar,14
154,Cuajiniquil,153,Labrador,13
154,Cuajiniquil,155,Santa Isabel,4
154,Cuajiniquil,156,Pejibayes,15
154,Cuajiniquil,160,San José Este,13
154,Cuajiniquil,163,Buenos Aires,14
154,Cuajiniquil,164,Turrialba,14
154,Cuajiniquil,167,La Buenavista,15
154,Cuajiniquil,169,San Ignacio,4
154,Cuajiniquil,172,Pacuarito,12
154,Cuajiniquil,175,Uruca,7
154,Cuajiniquil,176,Zapote,12
154,Cuajiniquil,177,San Francisco de Dos Ríos,14
154,Cuajiniquil,178,Escazú,1
154,Cuajiniquil,180,San Lorenzo,1
154,Cuajiniquil,181,Sabana Redonda,15
154,Cuajiniquil,183,Santa Bárbara,11
154,Cuajiniquil,185,Pittier,1
154,Cuajiniquil,186,La Victoria,9
154,Cuajiniquil,188,Sierpe,7
154,Cuajiniquil,189,San Sebastián,15
154,Cuajiniquil,190,Jesús,4
154,Cuajiniquil,192,Limoncito,2
154,Cuajiniquil,195,Santa Cruz Sur,7
154,Cuajiniquil,196,San Rafael Oeste,8
154,Cuajiniquil,198,Santo Tomás,7
154,Cuajiniquil,199,Venado,7
154,Cuajiniquil,200,Rivas,5
154,Cuajiniquil,201,San Isidro Este,3
154,Cuajiniquil,202,San Juan Grande,2
154,Cuajiniquil,206,San Francisco Arriba,12
154,Cuajiniquil,210,Aguabuena,14
154,Cuajiniquil,211,Laurel,8
154,Cuajiniquil,214,Brisas,2
154,Cuajiniquil,220,Corralillo,14
154,Cuajiniquil,226,Puerto Viejo,14
154,Cuajiniquil,227,Aguacaliente,7
154,Cuajiniquil,228,San Rafael Sur,12
154,Cuajiniquil,234,San Rafael Arriba,5
154,Cuajiniquil,238,El Mastate,2
154,Cuajiniquil,240,Monterrey Arriba,10
154,Cuajiniquil,242,Tacares,6
155,Santa Isabel,0,Pocora,11
155,Santa Isabel,2,Golfito,7
155,Santa Isabel,9,San Juan Arriba,8
155,Santa Isabel,11,Turrúcares,12
155,Santa Isabel,14,Río Blanco,14
155,Santa Isabel,17,Hacienda Vieja,9
155,Santa Isabel,20,Candelaria,6
155,Santa Isabel,22,Duacarí,8
155,Santa Isabel,23,Sarapiquí,11
155,Santa Isabel,24,Bolsón,3
155,Santa Isabel,25,Pavas,10
155,Santa Isabel,29,Bijagua,6
155,Santa Isabel,30,Los Guido,11
155,Santa Isabel,32,Granadilla,4
155,Santa Isabel,36,Santa Rosa Viejo,15
155,Santa Isabel,39,Garita,7
155,Santa Isabel,41,Santa Rosa Abajo,14
155,Santa Isabel,42,Veintisiete de Abril,10
155,Santa Isabel,43,Florida,9
155,Santa Isabel,45,San Rafael Viejo,1
155,Santa Isabel,47,Palmitos,13
155,Santa Isabel,49,Sabalito,6
155,Santa Isabel,52,Matambú,12
155,Santa Isabel,53,San Isidro de El General,11
155,Santa Isabel,55,Llanuras del Gaspar,10
155,Santa Isabel,58,Cabo Velas,8
155,Santa Isabel,59,Santiago Nuevo,13
155,Santa Isabel,60,Río Azul,10
155,Santa Isabel,63,Limón,7
155,Santa Isabel,67,Puerto Carrillo,1
155,Santa Isabel,68,Capellades,8
155,Santa Isabel,73,Santiago,3
155,Santa Isabel,76,Cutris,4
155,Santa Isabel,83,Guácimo,11
155,Santa Isabel,91,El Ángel,1
155,Santa Isabel,92,San Pedro Sur,11
155,Santa Isabel,93,Bolívar,2
155,Santa Isabel,95,Juan Viñas,9
155,Santa Isabel,96,Río Cuarto,4
155,Santa Isabel,103,Mercedes Abajo,2
155,Santa Isabel,104,San Pedro Antiguo,1
155,Santa Isabel,106,Santa Cruz,2
155,Santa Isabel,107,Los Ángeles,8
155,Santa Isabel,109,Naranjo,13
155,Santa Isabel,113,Telire,2
155,Santa Isabel,115,Tirrases,2
155,Santa Isabel,116,Canalete,8
155,Santa Isabel,119,Heredia,3
155,Santa Isabel,120,Pilas,8
155,Santa Isabel,125,San Felipe,15
155,Santa Isabel,129,Tures,3
155,Santa Isabel,131,Ulloa,15
155,Santa Isabel,135,Delicias,3
155,Santa Isabel,136,Savegre,13
155,Santa Isabel,137,El Cairo,7
155,Santa Isabel,141,Candelarita,7
155,Santa Isabel,142,San Roque,12
155,Santa Isabel,146,Mayorga,13
155,Santa Isabel,149,Carrillos,4
155,Santa Isabel,150,Palmar,10
155,Santa Isabel,154,Cuajiniquil,8
155,Santa Isabel,158,Liberia,3
155,Santa Isabel,159,Barbacoas,13
155,Santa Isabel,160,San José Este,3
155,Santa Isabel,161,Quesada,5
155,Santa Isabel,167,La Buenavista,1
155,Santa Isabel,168,La Asunción,2
155,Santa Isabel,169,San Ignacio,2
155,Santa Isabel,170,Guadalupe Este,5
155,Santa Isabel,171,Chires,11
155,Santa Isabel,172,Pacuarito,5
155,Santa Isabel,175,Uruca,7
155,Santa Isabel,176,Zapote,9
155,Santa Isabel,177,San Francisco de Dos Ríos,3
155,Santa Isabel,180,San Lorenzo,9
155,Santa Isabel,182,Paracito,3
155,Santa Isabel,184,Zapote Norte,7
155,Santa Isabel,185,Pittier,14
155,Santa Isabel,187,Río Jiménez,13
155,Santa Isabel,188,Sierpe,6
155,Santa Isabel,189,San Sebastián,15
155,Santa Isabel,191,Jesús María,13
155,Santa Isabel,192,Limoncito,2
155,Santa Isabel,193,Tarbaca,11
155,Santa Isabel,196,San Rafael Oeste,2
155,Santa Isabel,199,Venado,3
155,Santa Isabel,205,Batán,5
155,Santa Isabel,206,San Francisco Arriba,9
155,Santa Isabel,208,Aguas Zarcas,5
155,Santa Isabel,210,Aguabuena,1
155,Santa Isabel,211,Laurel,11
155,Santa Isabel,212,Florencia,1
155,Santa Isabel,213,Dulce Nombre Este,4
155,Santa Isabel,216,Tuis,9
155,Santa Isabel,223,Sabanillal,1
155,Santa Isabel,233,Sarchí Norte,14
155,Santa Isabel,236,La Colonia,8
155,Santa Isabel,239,Rincón de Sabanilla,14
156,Pejibayes,1,Hojancha,6
156,Pejibayes,4,Tambor,13
156,Pejibayes,10,Cañas Dulces,5
156,Pejibayes,15,Grifo Alto,7
156,Pejibayes,17,Hacienda Vieja,6
156,Pejibayes,19,Tobosi,6
156,Pejibayes,21,Zapotal,11
156,Pejibayes,27,Atenas,6
156,Pejibayes,28,Quebrada Honda,8
156,Pejibayes,30,Los Guido,2
156,Pejibayes,33,Santiago Poás,13
156,Pejibayes,34,Catedral,10
156,Pejibayes,35,Piedras Negras,14
156,Pejibayes,37,Nosara,15
156,Pejibayes,42,Veintisiete de Abril,2
156,Pejibayes,44,Jesús Piedad,1
156,Pejibayes,46,Daniel Flores,10
156,Pejibayes,47,Palmitos,3
156,Pejibayes,52,Matambú,2
156,Pejibayes,54,Germania,10
156,Pejibayes,55,Llanuras del Gaspar,7
156,Pejibayes,60,Río Azul,9
156,Pejibayes,62,Bebedero,10
156,Pejibayes,65,Cartagena,7
156,Pejibayes,66,Chirripó,6
156,Pejibayes,73,Santiago,2
156,Pejibayes,75,Palmiralito,14
156,Pejibayes,77,Tres Equis,7
156,Pejibayes,78,Santiago Puriscal,4
156,Pejibayes,79,Reventazón,14
156,Pejibayes,80,Buenavista,8
156,Pejibayes,86,Tempate,8
156,Pejibayes,87,Pitahaya,4
156,Pejibayes,91,El Ángel,7
156,Pejibayes,94,La Trinidad,1
156,Pejibayes,95,Juan Viñas,9
156,Pejibayes,102,Pará,5
156,Pejibayes,104,San Pedro Antiguo,13
156,Pejibayes,107,Los Ángeles,4
156,Pejibayes,110,Mata Redonda,3
156,Pejibayes,111,Santa Rosa Nuevo,15
156,Pejibayes,112,Quepos,8
156,Pejibayes,115,Tirrases,15
156,Pejibayes,116,Canalete,1
156,Pejibayes,117,Desamparados Sur,13
156,Pejibayes,119,Heredia,2
156,Pejibayes,120,Pilas,6
156,Pejibayes,121,Picagres,9
156,Pejibayes,123,Barranca,9
156,Pejibayes,125,San Felipe,12
156,Pejibayes,128,San Pablo Este,15
156,Pejibayes,132,Oriental,10
156,Pejibayes,139,Paquera,13
156,Pejibayes,141,Candelarita,4
156,Pejibayes,142,San Roque,15
156,Pejibayes,144,Caldera,2
156,Pejibayes,145,Esquipulas,8
156,Pejibayes,146,Mayorga,6
156,Pejibayes,150,Palmar,13
156,Pejibayes,153,Labrador,3
156,Pejibayes,154,Cuajiniquil,1
156,Pejibayes,157,San Rafael Nuevo,5
156,Pejibayes,159,Barbacoas,7
156,Pejibayes,170,Guadalupe Este,15
156,Pejibayes,171,Chires,11
156,Pejibayes,175,Uruca,8
156,Pejibayes,176,Zapote,13
156,Pejibayes,177,San Francisco de Dos Ríos,9
156,Pejibayes,180,San Lorenzo,6
156,Pejibayes,181,Sabana Redonda,6
156,Pejibayes,183,Santa Bárbara,7
156,Pejibayes,185,Pittier,15
156,Pejibayes,192,Limoncito,12
156,Pejibayes,194,Salitral,5
156,Pejibayes,196,San Rafael Oeste,8
156,Pejibayes,197,Santa Elena,7
156,Pejibayes,202,San Juan Grande,1
156,Pejibayes,203,Concepción Este,13
156,Pejibayes,206,San Francisco Arriba,2
156,Pejibayes,207,Cinco Esquinas,8
156,Pejibayes,208,Aguas Zarcas,12
156,Pejibayes,209,Puerto Jiménez,14
156,Pejibayes,210,Aguabuena,14
156,Pejibayes,211,Laurel,8
156,Pejibayes,216,Tuis,9
156,Pejibayes,220,Corralillo,9
156,Pejibayes,221,Concepción Arriba,8
156,Pejibayes,222,Guadalupe Oeste,3
156,Pejibayes,224,Diriá,11
156,Pejibayes,225,Santiago Oeste,6
156,Pejibayes,227,Aguacaliente,5
156,Pejibayes,231,Zaragoza,13
156,Pejibayes,236,La Colonia,4
156,Pejibayes,238,El Mastate,11
156,Pejibayes,240,Monterrey Arriba,1
156,Pejibayes,241,San José Abajo,6
157,San Rafael Nuevo,1,Hojancha,14
157,San Rafael Nuevo,2,Golfito,9
157,San Rafael Nuevo,4,Tambor,14
157,San Rafael Nuevo,5,Patio de Agua,9
157,San Rafael Nuevo,6,San Rafael Piedades,3
157,San Rafael Nuevo,7,San Rafael Parrita,2
157,San Rafael Nuevo,8,San Miguel Viejo,2
157,San Rafael Nuevo,10,Cañas Dulces,6
157,San Rafael Nuevo,12,Isla del Coco,9
157,San Rafael Nuevo,15,Grifo Alto,2
157,San Rafael Nuevo,16,Acapulco,9
157,San Rafael Nuevo,17,Hacienda Vieja,10
157,San Rafael Nuevo,24,Bolsón,7
157,San Rafael Nuevo,28,Quebrada Honda,1
157,San Rafael Nuevo,29,Bijagua,12
157,San Rafael Nuevo,33,Santiago Poás,7
157,San Rafael Nuevo,36,Santa Rosa Viejo,1
157,San Rafael Nuevo,37,Nosara,11
157,San Rafael Nuevo,39,Garita,14
157,San Rafael Nuevo,40,San José Norte,3
157,San Rafael Nuevo,41,Santa Rosa Abajo,1
157,San Rafael Nuevo,44,Jesús Piedad,15
157,San Rafael Nuevo,45,San Rafael Viejo,6
157,San Rafael Nuevo,49,Sabalito,5
157,San Rafael Nuevo,50,San Isidro Labrador,9
157,San Rafael Nuevo,51,Guacimal,7
157,San Rafael Nuevo,53,San Isidro de El General,3
157,San Rafael Nuevo,54,Germania,15
157,San Rafael Nuevo,57,Aguas Claras,15
157,San Rafael Nuevo,59,Santiago Nuevo,14
157,San Rafael Nuevo,60,Río Azul,7
157,San Rafael Nuevo,64,Palmares,1
157,San Rafael Nuevo,65,Cartagena,5
157,San Rafael Nuevo,68,Capellades,12
157,San Rafael Nuevo,71,La Unión,5
157,San Rafael Nuevo,75,Palmiralito,6
157,San Rafael Nuevo,82,San Francisco Abajo,8
157,San Rafael Nuevo,87,Pitahaya,5
157,San Rafael Nuevo,92,San Pedro Sur,6
157,San Rafael Nuevo,94,La Trinidad,10
157,San Rafael Nuevo,100,San Pablo Arriba,5
157,San Rafael Nuevo,104,San Pedro Antiguo,13
157,San Rafael Nuevo,105,Dulce Nombre Oeste,6
157,San Rafael Nuevo,109,Naranjo,13
157,San Rafael Nuevo,114,Colorado,8
157,San Rafael Nuevo,116,Canalete,12
157,San Rafael Nuevo,117,Desamparados Sur,10
157,San Rafael Nuevo,118,Puntarenas,10
157,San Rafael Nuevo,121,Picagres,15
